unita,aria,acqua,potenza,ct,termico
CF,9,29,18.37,No,No
CF,9,30,18.37,No,No
CF,9,31,18.37,No,No
CF,9,32,18.37,No,No
CF,9,33,18.37,No,No
CF,9,34,18.37,No,No
CF,9,35,18.37,No,No
CF,9,36,18.37,No,No
CF,9,37,18.37,No,No
CF,9,38,18.37,No,No
CF,9,39,18.37,No,No
CF,9,40,18.37,No,No
CF,10,3,17.37,No,No
CF,10,4,17.45,No,No
CF,10,5,17.54,No,No
CF,10,6,17.72,No,No
CF,10,7,17.9,No,No
CF,10,8,18.07,No,No
CF,10,9,18.25,No,No
CF,10,10,18.37,No,No
CF,10,11,18.37,No,No
CF,10,12,18.37,No,No
CF,10,13,18.37,No,No
CF,10,14,18.37,No,No
CF,10,15,18.37,No,No
CF,10,16,18.37,No,No
CF,10,17,18.37,No,No
CF,10,18,18.37,No,No
CF,10,19,18.37,No,No
CF,10,20,18.37,No,No
CF,10,21,18.37,No,No
CF,10,22,18.37,No,No
CF,10,23,18.37,No,No
CF,10,24,18.37,No,No
CF,10,25,18.37,No,No
CF,10,26,18.37,No,No
CF,10,27,18.37,No,No
CF,10,28,18.37,No,No
CF,10,29,18.37,No,No
CF,10,30,18.37,No,No
CF,10,31,18.37,No,No
CF,10,32,18.37,No,No
CF,10,33,18.37,No,No
CF,10,34,18.37,No,No
CF,10,35,18.37,No,No
CF,10,36,18.37,No,No
CF,10,37,18.37,No,No
CF,10,38,18.37,No,No
CF,10,39,18.37,No,No
CF,10,40,18.37,No,No
CF,11,3,17.37,No,No
CF,11,4,17.45,No,No
CF,11,5,17.54,No,No
CF,11,6,17.72,No,No
CF,11,7,17.9,No,No
CF,11,8,18.07,No,No
CF,11,9,18.25,No,No
CF,11,10,18.37,No,No
CF,11,11,18.37,No,No
CF,11,12,18.37,No,No
CF,11,13,18.37,No,No
CF,11,14,18.37,No,No
CF,11,15,18.37,No,No
CF,11,16,18.37,No,No
CF,11,17,18.37,No,No
CF,11,18,18.37,No,No
CF,11,19,18.37,No,No
CF,11,20,18.37,No,No
CF,11,21,18.37,No,No
CF,11,22,18.37,No,No
CF,11,23,18.37,No,No
CF,11,24,18.37,No,No
CF,11,25,18.37,No,No
CF,11,26,18.37,No,No
CF,11,27,18.37,No,No
CF,11,28,18.37,No,No
CF,11,29,18.37,No,No
CF,11,30,18.37,No,No
CF,11,31,18.37,No,No
CF,11,32,18.37,No,No
CF,11,33,18.37,No,No
CF,11,34,18.37,No,No
CF,11,35,18.37,No,No
CF,11,36,18.37,No,No
CF,11,37,18.37,No,No
CF,11,38,18.37,No,No
CF,11,39,18.37,No,No
CF,11,40,18.37,No,No
CF,12,3,17.37,No,No
CF,12,4,17.45,No,No
CF,12,5,17.54,No,No
CF,12,6,17.72,No,No
CF,12,7,17.9,No,No
CF,12,8,18.07,No,No
CF,12,9,18.25,No,No
CF,12,10,18.37,No,No
CF,12,11,18.37,No,No
CF,12,12,18.37,No,No
CF,12,13,18.37,No,No
CF,12,14,18.37,No,No
CF,12,15,18.37,No,No
CF,12,16,18.37,No,No
CF,12,17,18.37,No,No
CF,12,18,18.37,No,No
CF,12,19,18.37,No,No
CF,12,20,18.37,No,No
CF,12,21,18.37,No,No
CF,12,22,18.37,No,No
CF,12,23,18.37,No,No
CF,12,24,18.37,No,No
CF,12,25,18.37,No,No
CF,12,26,18.37,No,No
CF,12,27,18.37,No,No
CF,12,28,18.37,No,No
CF,12,29,18.37,No,No
CF,12,30,18.37,No,No
CF,12,31,18.37,No,No
CF,12,32,18.37,No,No
CF,12,33,18.37,No,No
CF,12,34,18.37,No,No
CF,12,35,18.37,No,No
CF,12,36,18.37,No,No
CF,12,37,18.37,No,No
CF,12,38,18.37,No,No
CF,12,39,18.37,No,No
CF,12,40,18.37,No,No
CF,13,3,17.37,No,No
CF,13,4,17.45,No,No
CF,13,5,17.54,No,No
CF,13,6,17.72,No,No
CF,13,7,17.9,No,No
CF,13,8,18.07,No,No
CF,13,9,18.25,No,No
CF,13,10,18.37,No,No
CF,13,11,18.37,No,No
CF,13,12,18.37,No,No
CF,13,13,18.37,No,No
CF,13,14,18.37,No,No
CF,13,15,18.37,No,No
CF,13,16,18.37,No,No
CF,13,17,18.37,No,No
CF,13,18,18.37,No,No
CF,13,19,18.37,No,No
CF,13,20,18.37,No,No
CF,13,21,18.37,No,No
CF,13,22,18.37,No,No
CF,13,23,18.37,No,No
CF,13,24,18.37,No,No
CF,13,25,18.37,No,No
CF,13,26,18.37,No,No
CF,13,27,18.37,No,No
CF,13,28,18.37,No,No
CF,13,29,18.37,No,No
CF,13,30,18.37,No,No
CF,13,31,18.37,No,No
CF,13,32,18.37,No,No
CF,13,33,18.37,No,No
CF,13,34,18.37,No,No
CF,13,35,18.37,No,No
CF,13,36,18.37,No,No
CF,13,37,18.37,No,No
CF,13,38,18.37,No,No
CF,13,39,18.37,No,No
CF,13,40,18.37,No,No
CF,14,3,17.37,No,No
CF,14,4,17.45,No,No
CF,14,5,17.54,No,No
CF,14,6,17.72,No,No
CF,14,7,17.9,No,No
CF,14,8,18.07,No,No
CF,14,9,18.25,No,No
CF,14,10,18.37,No,No
CF,14,11,18.37,No,No
CF,14,12,18.37,No,No
CF,14,13,18.37,No,No
CF,14,14,18.37,No,No
CF,14,15,18.37,No,No
CF,14,16,18.37,No,No
CF,14,17,18.37,No,No
CF,14,18,18.37,No,No
CF,14,19,18.37,No,No
CF,14,20,18.37,No,No
CF,14,21,18.37,No,No
CF,14,22,18.37,No,No
CF,14,23,18.37,No,No
CF,14,24,18.37,No,No
CF,14,25,18.37,No,No
CF,14,26,18.37,No,No
CF,14,27,18.37,No,No
CF,14,28,18.37,No,No
CF,14,29,18.37,No,No
CF,14,30,18.37,No,No
CF,14,31,18.37,No,No
CF,14,32,18.37,No,No
CF,14,33,18.37,No,No
CF,14,34,18.37,No,No
CF,14,35,18.37,No,No
CF,14,36,18.37,No,No
CF,14,37,18.37,No,No
CF,14,38,18.37,No,No
CF,14,39,18.37,No,No
CF,14,40,18.37,No,No
CF,15,3,17.37,No,No
CF,15,4,17.45,No,No
CF,15,5,17.54,No,No
CF,15,6,17.72,No,No
CF,15,7,17.9,No,No
CF,15,8,18.07,No,No
CF,15,9,18.25,No,No
CF,15,10,18.37,No,No
CF,15,11,18.37,No,No
CF,15,12,18.37,No,No
CF,15,13,18.37,No,No
CF,15,14,18.37,No,No
CF,15,15,18.37,No,No
CF,15,16,18.37,No,No
CF,15,17,18.37,No,No
CF,15,18,18.37,No,No
CF,15,19,18.37,No,No
CF,15,20,18.37,No,No
CF,15,21,18.37,No,No
CF,15,22,18.37,No,No
CF,15,23,18.37,No,No
CF,15,24,18.37,No,No
CF,15,25,18.37,No,No
CF,15,26,18.37,No,No
CF,15,27,18.37,No,No
CF,15,28,18.37,No,No
CF,15,29,18.37,No,No
CF,15,30,18.37,No,No
CF,15,31,18.37,No,No
CF,15,32,18.37,No,No
CF,15,33,18.37,No,No
CF,15,34,18.37,No,No
CF,15,35,18.37,No,No
CF,15,36,18.37,No,No
CF,15,37,18.37,No,No
CF,15,38,18.37,No,No
CF,15,39,18.37,No,No
CF,15,40,18.37,No,No
CF,16,3,17.37,No,No
CF,16,4,17.45,No,No
CF,16,5,17.54,No,No
CF,16,6,17.72,No,No
CF,16,7,17.9,No,No
CF,16,8,18.07,No,No
CF,16,9,18.25,No,No
CF,16,10,18.37,No,No
CF,16,11,18.37,No,No
CF,16,12,18.37,No,No
CF,16,13,18.37,No,No
CF,16,14,18.37,No,No
CF,16,15,18.37,No,No
CF,16,16,18.37,No,No
CF,16,17,18.37,No,No
CF,16,18,18.37,No,No
CF,16,19,18.37,No,No
CF,16,20,18.37,No,No
CF,16,21,18.37,No,No
CF,16,22,18.37,No,No
CF,16,23,18.37,No,No
CF,16,24,18.37,No,No
CF,16,25,18.37,No,No
CF,16,26,18.37,No,No
CF,16,27,18.37,No,No
CF,16,28,18.37,No,No
CF,16,29,18.37,No,No
CF,16,30,18.37,No,No
CF,16,31,18.37,No,No
CF,16,32,18.37,No,No
CF,16,33,18.37,No,No
CF,16,34,18.37,No,No
CF,16,35,18.37,No,No
CF,16,36,18.37,No,No
CF,16,37,18.37,No,No
CF,16,38,18.37,No,No
CF,16,39,18.37,No,No
CF,16,40,18.37,No,No
CF,17,3,17.37,No,No
CF,17,4,17.45,No,No
CF,17,5,17.54,No,No
CF,17,6,17.72,No,No
CF,17,7,17.9,No,No
CF,17,8,18.07,No,No
CF,17,9,18.25,No,No
CF,17,10,18.37,No,No
CF,17,11,18.37,No,No
CF,17,12,18.37,No,No
CF,17,13,18.37,No,No
CF,17,14,18.37,No,No
CF,17,15,18.37,No,No
CF,17,16,18.37,No,No
CF,17,17,18.37,No,No
CF,17,18,18.37,No,No
CF,17,19,18.37,No,No
CF,17,20,18.37,No,No
CF,17,21,18.37,No,No
CF,17,22,18.37,No,No
CF,17,23,18.37,No,No
CF,17,24,18.37,No,No
CF,17,25,18.37,No,No
CF,17,26,18.37,No,No
CF,17,27,18.37,No,No
CF,17,28,18.37,No,No
CF,17,29,18.37,No,No
CF,17,30,18.37,No,No
CF,17,31,18.37,No,No
CF,17,32,18.37,No,No
CF,17,33,18.37,No,No
CF,17,34,18.37,No,No
CF,17,35,18.37,No,No
CF,17,36,18.37,No,No
CF,17,37,18.37,No,No
CF,17,38,18.37,No,No
CF,17,39,18.37,No,No
CF,17,40,18.37,No,No
CF,18,3,17.37,No,No
CF,18,4,17.45,No,No
CF,18,5,17.54,No,No
CF,18,6,17.72,No,No
CF,18,7,17.9,No,No
CF,18,8,18.07,No,No
CF,18,9,18.25,No,No
CF,18,10,18.37,No,No
CF,18,11,18.37,No,No
CF,18,12,18.37,No,No
CF,18,13,18.37,No,No
CF,18,14,18.37,No,No
CF,18,15,18.37,No,No
CF,18,16,18.37,No,No
CF,18,17,18.37,No,No
CF,18,18,18.37,No,No
CF,18,19,18.37,No,No
CF,18,20,18.37,No,No
CF,18,21,18.37,No,No
CF,18,22,18.37,No,No
CF,18,23,18.37,No,No
CF,18,24,18.37,No,No
CF,18,25,18.37,No,No
CF,18,26,18.37,No,No
CF,18,27,18.37,No,No
CF,18,28,18.37,No,No
CF,18,29,18.37,No,No
CF,18,30,18.37,No,No
CF,18,31,18.37,No,No
CF,18,32,18.37,No,No
CF,18,33,18.37,No,No
CF,18,34,18.37,No,No
CF,18,35,18.37,No,No
CF,18,36,18.37,No,No
CF,18,37,18.37,No,No
CF,18,38,18.37,No,No
CF,18,39,18.37,No,No
CF,18,40,18.37,No,No
CF,19,3,17.37,No,No
CF,19,4,17.45,No,No
CF,19,5,17.54,No,No
CF,19,6,17.72,No,No
CF,19,7,17.9,No,No
CF,19,8,18.07,No,No
CF,19,9,18.25,No,No
CF,19,10,18.37,No,No
CF,19,11,18.37,No,No
CF,19,12,18.37,No,No
CF,19,13,18.37,No,No
CF,19,14,18.37,No,No
CF,19,15,18.37,No,No
CF,19,16,18.37,No,No
CF,19,17,18.37,No,No
CF,19,18,18.37,No,No
CF,19,19,18.37,No,No
CF,19,20,18.37,No,No
CF,19,21,18.37,No,No
CF,19,22,18.37,No,No
CF,19,23,18.37,No,No
CF,19,24,18.37,No,No
CF,19,25,18.37,No,No
CF,19,26,18.37,No,No
CF,19,27,18.37,No,No
CF,19,28,18.37,No,No
CF,19,29,18.37,No,No
CF,19,30,18.37,No,No
CF,19,31,18.37,No,No
CF,19,32,18.37,No,No
CF,19,33,18.37,No,No
CF,19,34,18.37,No,No
CF,19,35,18.37,No,No
CF,19,36,18.37,No,No
CF,19,37,18.37,No,No
CF,19,38,18.37,No,No
CF,19,39,18.37,No,No
CF,19,40,18.37,No,No
CF,20,3,17.37,No,No
CF,20,4,17.45,No,No
CF,20,5,17.54,No,No
CF,20,6,17.72,No,No
CF,20,7,17.9,No,No
CF,20,8,18.07,No,No
CF,20,9,18.25,No,No
CF,20,10,18.37,No,No
CF,20,11,18.37,No,No
CF,20,12,18.37,No,No
CF,20,13,18.37,No,No
CF,20,14,18.37,No,No
CF,20,15,18.37,No,No
CF,20,16,18.37,No,No
CF,20,17,18.37,No,No
CF,20,18,18.37,No,No
CF,20,19,18.37,No,No
CF,20,20,18.37,No,No
CF,20,21,18.37,No,No
CF,20,22,18.37,No,No
CF,20,23,18.37,No,No
CF,20,24,18.37,No,No
CF,20,25,18.37,No,No
CF,20,26,18.37,No,No
CF,20,27,18.37,No,No
CF,20,28,18.37,No,No
CF,20,29,18.37,No,No
CF,20,30,18.37,No,No
CF,20,31,18.37,No,No
CF,20,32,18.37,No,No
CF,20,33,18.37,No,No
CF,20,34,18.37,No,No
CF,20,35,18.37,No,No
CF,20,36,18.37,No,No
CF,20,37,18.37,No,No
CF,20,38,18.37,No,No
CF,20,39,18.37,No,No
CF,20,40,18.37,No,No
CF,21,3,17.33,No,No
CF,21,4,17.44,No,No
CF,21,5,17.54,No,No
CF,21,6,17.72,No,No
CF,21,7,17.9,No,No
CF,21,8,18.07,No,No
CF,21,9,18.25,No,No
CF,21,10,18.37,No,No
CF,21,11,18.37,No,No
CF,21,12,18.37,No,No
CF,21,13,18.37,No,No
CF,21,14,18.37,No,No
CF,21,15,18.37,No,No
CF,21,16,18.37,No,No
CF,21,17,18.37,No,No
CF,21,18,18.37,No,No
CF,21,19,18.37,No,No
CF,21,20,18.37,No,No
CF,21,21,18.37,No,No
CF,21,22,18.37,No,No
CF,21,23,18.37,No,No
CF,21,24,18.37,No,No
CF,21,25,18.37,No,No
CF,21,26,18.37,No,No
CF,21,27,18.37,No,No
CF,21,28,18.37,No,No
CF,21,29,18.37,No,No
CF,21,30,18.37,No,No
CF,21,31,18.37,No,No
CF,21,32,18.37,No,No
CF,21,33,18.37,No,No
CF,21,34,18.37,No,No
CF,21,35,18.37,No,No
CF,21,36,18.37,No,No
CF,21,37,18.37,No,No
CF,21,38,18.37,No,No
CF,21,39,18.37,No,No
CF,21,40,18.37,No,No
CF,22,3,17.29,No,No
CF,22,4,17.42,No,No
CF,22,5,17.54,No,No
CF,22,6,17.72,No,No
CF,22,7,17.9,No,No
CF,22,8,18.07,No,No
CF,22,9,18.25,No,No
CF,22,10,18.37,No,No
CF,22,11,18.37,No,No
CF,22,12,18.37,No,No
CF,22,13,18.37,No,No
CF,22,14,18.37,No,No
CF,22,15,18.37,No,No
CF,22,16,18.37,No,No
CF,22,17,18.37,No,No
CF,22,18,18.37,No,No
CF,22,19,18.37,No,No
CF,22,20,18.37,No,No
CF,22,21,18.37,No,No
CF,22,22,18.37,No,No
CF,22,23,18.37,No,No
CF,22,24,18.37,No,No
CF,22,25,18.37,No,No
CF,22,26,18.37,No,No
CF,22,27,18.37,No,No
CF,22,28,18.37,No,No
CF,22,29,18.37,No,No
CF,22,30,18.37,No,No
CF,22,31,18.37,No,No
CF,22,32,18.37,No,No
CF,22,33,18.37,No,No
CF,22,34,18.37,No,No
CF,22,35,18.37,No,No
CF,22,36,18.37,No,No
CF,22,37,18.37,No,No
CF,22,38,18.37,No,No
CF,22,39,18.37,No,No
CF,22,40,18.37,No,No
CF,23,3,17.26,No,No
CF,23,4,17.4,No,No
CF,23,5,17.54,No,No
CF,23,6,17.72,No,No
CF,23,7,17.9,No,No
CF,23,8,18.07,No,No
CF,23,9,18.25,No,No
CF,23,10,18.37,No,No
CF,23,11,18.37,No,No
CF,23,12,18.37,No,No
CF,23,13,18.37,No,No
CF,23,14,18.37,No,No
CF,23,15,18.37,No,No
CF,23,16,18.37,No,No
CF,23,17,18.37,No,No
CF,23,18,18.37,No,No
CF,23,19,18.37,No,No
CF,23,20,18.37,No,No
CF,23,21,18.37,No,No
CF,23,22,18.37,No,No
CF,23,23,18.37,No,No
CF,23,24,18.37,No,No
CF,23,25,18.37,No,No
CF,23,26,18.37,No,No
CF,23,27,18.37,No,No
CF,23,28,18.37,No,No
CF,23,29,18.37,No,No
CF,23,30,18.37,No,No
CF,23,31,18.37,No,No
CF,23,32,18.37,No,No
CF,23,33,18.37,No,No
CF,23,34,18.37,No,No
CF,23,35,18.37,No,No
CF,23,36,18.37,No,No
CF,23,37,18.37,No,No
CF,23,38,18.37,No,No
CF,23,39,18.37,No,No
CF,23,40,18.37,No,No
CF,24,3,17.22,No,No
CF,24,4,17.38,No,No
CF,24,5,17.54,No,No
CF,24,6,17.72,No,No
CF,24,7,17.9,No,No
CF,24,8,18.07,No,No
CF,24,9,18.25,No,No
CF,24,10,18.37,No,No
CF,24,11,18.37,No,No
CF,24,12,18.37,No,No
CF,24,13,18.37,No,No
CF,24,14,18.37,No,No
CF,24,15,18.37,No,No
CF,24,16,18.37,No,No
CF,24,17,18.37,No,No
CF,24,18,18.37,No,No
CF,24,19,18.37,No,No
CF,24,20,18.37,No,No
CF,24,21,18.37,No,No
CF,24,22,18.37,No,No
CF,24,23,18.37,No,No
CF,24,24,18.37,No,No
CF,24,25,18.37,No,No
CF,24,26,18.37,No,No
CF,24,27,18.37,No,No
CF,24,28,18.37,No,No
CF,24,29,18.37,No,No
CF,24,30,18.37,No,No
CF,24,31,18.37,No,No
CF,24,32,18.37,No,No
CF,24,33,18.37,No,No
CF,24,34,18.37,No,No
CF,24,35,18.37,No,No
CF,24,36,18.37,No,No
CF,24,37,18.37,No,No
CF,24,38,18.37,No,No
CF,24,39,18.37,No,No
CF,24,40,18.37,No,No
CF,25,3,17.19,No,No
CF,25,4,17.37,No,No
CF,25,5,17.54,No,No
CF,25,6,17.72,No,No
CF,25,7,17.9,No,No
CF,25,8,18.07,No,No
CF,25,9,18.25,No,No
CF,25,10,18.37,No,No
CF,25,11,18.37,No,No
CF,25,12,18.37,No,No
CF,25,13,18.37,No,No
CF,25,14,18.37,No,No
CF,25,15,18.37,No,No
CF,25,16,18.37,No,No
CF,25,17,18.37,No,No
CF,25,18,18.37,No,No
CF,25,19,18.37,No,No
CF,25,20,18.37,No,No
CF,25,21,18.37,No,No
CF,25,22,18.37,No,No
CF,25,23,18.37,No,No
CF,25,24,18.37,No,No
CF,25,25,18.37,No,No
CF,25,26,18.37,No,No
CF,25,27,18.37,No,No
CF,25,28,18.37,No,No
CF,25,29,18.37,No,No
CF,25,30,18.37,No,No
CF,25,31,18.37,No,No
CF,25,32,18.37,No,No
CF,25,33,18.37,No,No
CF,25,34,18.37,No,No
CF,25,35,18.37,No,No
CF,25,36,18.37,No,No
CF,25,37,18.37,No,No
CF,25,38,18.37,No,No
CF,25,39,18.37,No,No
CF,25,40,18.37,No,No
CF,26,3,16.94,No,No
CF,26,4,17.22,No,No
CF,26,5,17.51,No,No
CF,26,6,17.7,No,No
CF,26,7,17.9,No,No
CF,26,8,18.07,No,No
CF,26,9,18.25,No,No
CF,26,10,18.37,No,No
CF,26,11,18.37,No,No
CF,26,12,18.37,No,No
CF,26,13,18.37,No,No
CF,26,14,18.37,No,No
CF,26,15,18.37,No,No
CF,26,16,18.37,No,No
CF,26,17,18.37,No,No
CF,26,18,18.37,No,No
CF,26,19,18.37,No,No
CF,26,20,18.37,No,No
CF,26,21,18.37,No,No
CF,26,22,18.37,No,No
CF,26,23,18.37,No,No
CF,26,24,18.37,No,No
CF,26,25,18.37,No,No
CF,26,26,18.37,No,No
CF,26,27,18.37,No,No
CF,26,28,18.37,No,No
CF,26,29,18.37,No,No
CF,26,30,18.37,No,No
CF,26,31,18.37,No,No
CF,26,32,18.37,No,No
CF,26,33,18.37,No,No
CF,26,34,18.37,No,No
CF,26,35,18.37,No,No
CF,26,36,18.37,No,No
CF,26,37,18.37,No,No
CF,26,38,18.37,No,No
CF,26,39,18.37,No,No
CF,26,40,18.37,No,No
CF,27,3,16.69,No,No
CF,27,4,17.08,No,No
CF,27,5,17.47,No,No
CF,27,6,17.68,No,No
CF,27,7,17.9,No,No
CF,27,8,18.07,No,No
CF,27,9,18.25,No,No
CF,27,10,18.37,No,No
CF,27,11,18.37,No,No
CF,27,12,18.37,No,No
CF,27,13,18.37,No,No
CF,27,14,18.37,No,No
CF,27,15,18.37,No,No
CF,27,16,18.37,No,No
CF,27,17,18.37,No,No
CF,27,18,18.37,No,No
CF,27,19,18.37,No,No
CF,27,20,18.37,No,No
CF,27,21,18.37,No,No
CF,27,22,18.37,No,No
CF,27,23,18.37,No,No
CF,27,24,18.37,No,No
CF,27,25,18.37,No,No
CF,27,26,18.37,No,No
CF,27,27,18.37,No,No
CF,27,28,18.37,No,No
CF,27,29,18.37,No,No
CF,27,30,18.37,No,No
CF,27,31,18.37,No,No
CF,27,32,18.37,No,No
CF,27,33,18.37,No,No
CF,27,34,18.37,No,No
CF,27,35,18.37,No,No
CF,27,36,18.37,No,No
CF,27,37,18.37,No,No
CF,27,38,18.37,No,No
CF,27,39,18.37,No,No
CF,27,40,18.37,No,No
CF,28,3,16.44,No,No
CF,28,4,16.94,No,No
CF,28,5,17.44,No,No
CF,28,6,17.67,No,No
CF,28,7,17.9,No,No
CF,28,8,18.07,No,No
CF,28,9,18.25,No,No
CF,28,10,18.37,No,No
CF,28,11,18.37,No,No
CF,28,12,18.37,No,No
CF,28,13,18.37,No,No
CF,28,14,18.37,No,No
CF,28,15,18.37,No,No
CF,28,16,18.37,No,No
CF,28,17,18.37,No,No
CF,28,18,18.37,No,No
CF,28,19,18.37,No,No
CF,28,20,18.37,No,No
CF,28,21,18.37,No,No
CF,28,22,18.37,No,No
CF,28,23,18.37,No,No
CF,28,24,18.37,No,No
CF,28,25,18.37,No,No
CF,28,26,18.37,No,No
CF,28,27,18.37,No,No
CF,28,28,18.37,No,No
CF,28,29,18.37,No,No
CF,28,30,18.37,No,No
CF,28,31,18.37,No,No
CF,28,32,18.37,No,No
CF,28,33,18.37,No,No
CF,28,34,18.37,No,No
CF,28,35,18.37,No,No
CF,28,36,18.37,No,No
CF,28,37,18.37,No,No
CF,28,38,18.37,No,No
CF,28,39,18.37,No,No
CF,28,40,18.37,No,No
CF,29,3,16.2,No,No
CF,29,4,16.8,No,No
CF,29,5,17.4,No,No
CF,29,6,17.65,No,No
CF,29,7,17.9,No,No
CF,29,8,18.07,No,No
CF,29,9,18.25,No,No
CF,29,10,18.37,No,No
CF,29,11,18.37,No,No
CF,29,12,18.37,No,No
CF,29,13,18.37,No,No
CF,29,14,18.37,No,No
CF,29,15,18.37,No,No
CF,29,16,18.37,No,No
CF,29,17,18.37,No,No
CF,29,18,18.37,No,No
CF,29,19,18.37,No,No
CF,29,20,18.37,No,No
CF,29,21,18.37,No,No
CF,29,22,18.37,No,No
CF,29,23,18.37,No,No
CF,29,24,18.37,No,No
CF,29,25,18.37,No,No
CF,29,26,18.37,No,No
CF,29,27,18.37,No,No
CF,29,28,18.37,No,No
CF,29,29,18.37,No,No
CF,29,30,18.37,No,No
CF,29,31,18.37,No,No
CF,29,32,18.37,No,No
CF,29,33,18.37,No,No
CF,29,34,18.37,No,No
CF,29,35,18.37,No,No
CF,29,36,18.37,No,No
CF,29,37,18.37,No,No
CF,29,38,18.37,No,No
CF,29,39,18.37,No,No
CF,29,40,18.37,No,No
CF,30,3,15.95,No,No
CF,30,4,16.66,No,No
CF,30,5,17.37,No,No
